"User.ID";"nb.Ratings";"mean";"sd";"max";"min";"med"
2179;5;9.2;0.84;10;8;9
2197;1;9;NA;9;9;9
2276;19;8.89;1.37;10;4;9
2287;4;6.25;0.96;7;5;6.5
2288;5;7.4;2.3;10;5;8
2313;6;6.33;2.42;9;3;6
2337;3;8.33;1.15;9;7;9
2358;1;8;NA;8;8;8
2399;1;9;NA;9;9;9
2411;1;3;NA;3;3;3
2437;3;8.33;1.15;9;7;9
2766;21;7.52;1.21;10;5;8
2793;2;6.5;0.71;7;6;6.5
2799;1;8;NA;8;8;8
2855;1;5;NA;5;5;5
2891;13;7.46;1.2;9;5;7
2954;1;10;NA;10;10;10
2977;5;6.4;2.41;9;3;7
2996;1;7;NA;7;7;7
3017;1;8;NA;8;8;8
3106;1;10;NA;10;10;10
3145;6;8.5;0.84;9;7;9
3167;9;8.56;1.42;10;6;9
3192;3;7;0;7;7;7
3331;3;9.67;0.58;10;9;10
3344;3;8;1;9;7;8
3346;4;7.25;2.06;9;5;7.5
3350;4;8;1.63;10;6;8
3363;10;9.6;0.84;10;8;10
3371;9;8.56;1.33;10;7;9
3373;13;5.92;1.71;10;3;5
3374;2;8;0;8;8;8
3467;3;8.67;0.58;9;8;9
3556;3;9.67;0.58;10;9;10
3569;2;6.5;0.71;7;6;6.5
3578;2;9.5;0.71;10;9;9.5
3594;2;7.5;0.71;8;7;7.5
3640;4;6.75;1.5;8;5;7
3669;2;9.5;0.71;10;9;9.5
3675;1;10;NA;10;10;10
3693;1;8;NA;8;8;8
3719;4;7.75;0.96;9;7;7.5
3814;3;5.33;1.53;7;4;5
3817;5;7.6;1.14;9;6;8
3827;11;8.45;1.13;10;7;8
3840;4;9.25;0.96;10;8;9.5
3917;3;7.33;0.58;8;7;7
3923;6;6;0.89;7;5;6
3965;1;9;NA;9;9;9
4017;48;9.17;1.33;10;5;10
4066;1;7;NA;7;7;7
4090;1;8;NA;8;8;8
4091;2;8;0;8;8;8
4092;1;6;NA;6;6;6
4098;2;5;2.83;7;3;5
4114;1;8;NA;8;8;8
4131;3;6;4.36;9;1;8
4138;1;8;NA;8;8;8
4149;3;4.67;4.04;9;1;4
4157;5;8.4;1.14;10;7;8
4164;1;7;NA;7;7;7
4197;1;9;NA;9;9;9
4221;5;8.6;0.55;9;8;9
4223;2;7;0;7;7;7
4334;3;7;1;8;6;7
4365;4;8.75;2.5;10;5;10
4385;1;10;NA;10;10;10
4483;2;7;1.41;8;6;7
4570;1;8;NA;8;8;8
4571;2;7.5;2.12;9;6;7.5
4600;1;10;NA;10;10;10
4622;2;10;0;10;10;10
4785;2;6;1.41;7;5;6
4795;8;8.88;0.83;10;8;9
4809;3;8.33;0.58;9;8;8
4938;10;8.4;1.26;10;7;8
5037;8;7.25;2.66;10;3;8
5048;2;10;0;10;10;10
5163;2;5;0;5;5;5
5207;2;8;0;8;8;8
5209;1;9;NA;9;9;9
5286;1;7;NA;7;7;7
5333;4;7.5;1;9;7;7
5375;1;8;NA;8;8;8
5385;3;7.67;4.04;10;3;10
5416;1;7;NA;7;7;7
5439;5;8.6;0.89;10;8;8
5448;1;9;NA;9;9;9
5476;14;6.71;2.61;10;1;7
5490;1;7;NA;7;7;7
5499;2;10;0;10;10;10
5539;10;8.2;1.93;10;5;8.5
5555;1;9;NA;9;9;9
5582;22;9.14;1.25;10;5;10
5609;3;8.67;1.53;10;7;9
5638;2;9;0;9;9;9
5665;2;9;1.41;10;8;9
5674;1;5;NA;5;5;5
5709;1;8;NA;8;8;8
5722;2;6.5;2.12;8;5;6.5
5728;3;8.33;0.58;9;8;8
5741;1;8;NA;8;8;8
5746;2;7.5;0.71;8;7;7.5
5815;5;7;2.12;10;5;7
5899;1;8;NA;8;8;8
5903;6;8;0.63;9;7;8
5932;2;5;0;5;5;5
5942;1;7;NA;7;7;7
5956;1;5;NA;5;5;5
5963;3;6;1;7;5;6
5998;1;5;NA;5;5;5
6073;13;8.38;1.71;10;5;9
6102;3;7;2.65;9;4;8
6112;2;6;1.41;7;5;6
6115;5;10;0;10;10;10
6238;10;9;1.05;10;7;9
6242;30;6.47;1.14;8;5;6.5
6249;1;10;NA;10;10;10
6251;39;8.59;1.39;10;6;8
6323;11;6.27;1.56;9;3;6
6333;2;6.5;0.71;7;6;6.5
6345;2;9.5;0.71;10;9;9.5
6347;1;7;NA;7;7;7
6398;2;5;1.41;6;4;5
6431;4;9.5;1;10;8;10
6532;5;8;1;9;7;8
6537;4;7.75;0.5;8;7;8
6543;31;7.65;1.17;10;6;8
6563;23;8;1.57;10;5;8
6566;4;7.75;0.5;8;7;8
6575;73;7.42;1.65;10;2;8
6577;8;8;1.77;10;5;8
6582;1;5;NA;5;5;5
6611;6;9.17;0.75;10;8;9
6662;1;8;NA;8;8;8
6671;1;4;NA;4;4;4
6679;3;9;1;10;8;9
6689;1;2;NA;2;2;2
6769;3;6.67;1.53;8;5;7
6772;9;6.89;1.05;8;5;7
6781;1;8;NA;8;8;8
6789;6;7.33;2.42;10;3;7.5
6840;3;7.33;1.53;9;6;7
6871;1;4;NA;4;4;4
6958;3;6.33;1.15;7;5;7
7056;1;7;NA;7;7;7
7072;1;7;NA;7;7;7
7079;1;9;NA;9;9;9
7082;4;6.75;2.06;9;5;6.5
7105;3;7.67;2.08;10;6;7
7125;19;7.26;2.31;10;2;8
7134;2;8;1.41;9;7;8
7158;19;7.63;2.27;10;1;8
7210;7;6.86;2.67;9;3;8
7283;12;8.92;1.16;10;7;9
7286;3;9;1.73;10;7;10
7312;2;5;4.24;8;2;5
7346;68;8.04;0.97;10;6;8
7352;4;6.5;2.65;9;3;7
7371;3;8;1;9;7;8
7400;1;8;NA;8;8;8
7426;1;7;NA;7;7;7
7528;1;8;NA;8;8;8
7569;3;6.67;1.53;8;5;7
7620;6;7.67;1.63;10;6;7.5
7651;1;3;NA;3;3;3
7809;3;9.33;1.15;10;8;10
7841;9;8.33;1.5;10;5;9
7860;3;8;1;9;7;8
7864;1;7;NA;7;7;7
7887;6;10;0;10;10;10
7913;2;4.5;2.12;6;3;4.5
7915;22;7.86;2.01;10;3;8
7930;1;8;NA;8;8;8
7958;6;9;0.63;10;8;9
7962;1;8;NA;8;8;8
7970;1;7;NA;7;7;7
7980;1;6;NA;6;6;6
8019;3;7.67;2.08;10;6;7
8040;2;8;0;8;8;8
8066;15;7.93;1.03;10;6;8
8067;20;9.1;2;10;2;10
8089;3;8.33;1.53;10;7;8
8095;2;6.5;0.71;7;6;6.5
8141;2;7;1.41;8;6;7
8187;4;7.5;1;8;6;8
8188;2;7.5;2.12;9;6;7.5
8201;1;5;NA;5;5;5
8234;8;9.12;1.25;10;7;10
8245;38;7.97;0.85;10;6;8
8250;2;8;0;8;8;8
8253;35;9.09;1.17;10;5;9
8255;1;8;NA;8;8;8
8284;3;9;1.73;10;7;10
8290;1;10;NA;10;10;10
8313;1;5;NA;5;5;5
8314;1;2;NA;2;2;2
8323;2;6.5;0.71;7;6;6.5
8362;7;8;0.82;9;7;8
8454;28;8.11;1.26;10;6;8
8487;4;7.25;2.06;10;5;7
8529;1;6;NA;6;6;6
8570;5;7.2;1.1;8;6;8
8660;1;2;NA;2;2;2
8680;3;6.33;1.53;8;5;6
8681;20;8.65;1.09;10;7;8.5
8687;1;5;NA;5;5;5
8734;9;7.89;0.78;9;7;8
8737;1;6;NA;6;6;6
8782;3;9.33;0.58;10;9;9
8801;8;7.88;1.81;10;5;8
8844;1;8;NA;8;8;8
8864;1;8;NA;8;8;8
8870;8;6.25;1.16;8;5;6.5
8872;8;7.88;1.36;9;5;8
8930;4;8.25;0.5;9;8;8
8935;4;8.75;1.5;10;7;9
8936;9;8.67;1;10;7;9
8937;8;8.88;1.55;10;7;10
8955;1;9;NA;9;9;9
8971;4;9.5;0.58;10;9;9.5
9138;2;6.5;2.12;8;5;6.5
9139;3;9.33;1.15;10;8;10
9177;3;7.67;0.58;8;7;8
9226;2;8.5;0.71;9;8;8.5
9227;3;6.33;3.79;9;2;8
9313;1;8;NA;8;8;8
9343;5;6.4;0.89;8;6;6
9354;5;9.4;0.89;10;8;10
9357;3;8.33;2.89;10;5;10
9381;3;7.67;1.53;9;6;8
9408;1;8;NA;8;8;8
9414;2;8;1.41;9;7;8
9417;7;5.57;0.98;7;5;5
9454;4;7;1.41;9;6;6.5
9504;2;9.5;0.71;10;9;9.5
9568;3;7.67;0.58;8;7;8
9574;3;8;1;9;7;8
9613;7;7.43;1.9;10;5;7
9717;3;7.67;1.53;9;6;8
9747;4;9.5;1;10;8;10
9806;2;8.5;0.71;9;8;8.5
9856;12;6.67;2.27;10;3;6.5
9908;7;8.86;1.68;10;6;10
10030;6;9.5;1.22;10;7;10
10118;7;10;0;10;10;10
10199;5;9.2;0.84;10;8;9
10241;1;5;NA;5;5;5
10314;28;7.25;1.4;9;5;7
10315;1;7;NA;7;7;7
10354;6;8;0.63;9;7;8
10447;25;7.16;1.86;9;3;7
10560;17;8.94;0.9;10;8;9
10570;1;3;NA;3;3;3
10590;1;10;NA;10;10;10
10607;2;9.5;0.71;10;9;9.5
10619;1;9;NA;9;9;9
10660;1;9;NA;9;9;9
10668;2;6;1.41;7;5;6
10681;1;6;NA;6;6;6
10699;4;6.75;2.63;9;4;7
10819;5;8.4;1.34;10;7;9
10946;2;5;0;5;5;5
10949;4;7;1.41;8;5;7.5
10965;1;9;NA;9;9;9
10985;2;8;1.41;9;7;8
11070;2;6.5;2.12;8;5;6.5
11120;3;7.67;0.58;8;7;8
11179;1;8;NA;8;8;8
11201;1;7;NA;7;7;7
11206;1;8;NA;8;8;8
11224;16;5.94;2.29;9;1;6.5
11231;1;8;NA;8;8;8
11245;13;8;1;10;6;8
11325;4;9.5;0.58;10;9;9.5
11362;6;8;1.79;10;5;8.5
11400;10;7.8;1.14;10;6;8
11451;3;8;0;8;8;8
11456;1;5;NA;5;5;5
11517;1;9;NA;9;9;9
11521;2;8;2.83;10;6;8
11529;5;7;1.22;9;6;7
11601;9;9;2;10;4;10
11621;3;7.33;2.52;10;5;7
11629;6;6.67;2.66;10;3;7.5
11638;2;7;0;7;7;7
11657;6;5.33;1.63;7;3;5.5
11676;685;7.7;1.85;10;1;8
11687;2;7;4.24;10;4;7
11690;1;7;NA;7;7;7
11708;5;8;1.58;10;6;8
11709;2;8.5;2.12;10;7;8.5
11718;7;7.57;0.53;8;7;8
11724;8;7.88;0.99;10;7;8
11788;2;9;0;9;9;9
11832;3;7.67;1.53;9;6;8
11916;4;7.25;2.06;9;5;7.5
11944;5;8.6;1.67;10;6;9
11993;8;7.75;1.75;10;6;7.5
12081;1;3;NA;3;3;3
12100;7;7.29;0.49;8;7;7
12112;3;7.33;0.58;8;7;7
12123;4;6.25;1.5;8;5;6
12137;3;7;1;8;6;7
12154;10;7;0.67;8;6;7
12194;2;9;1.41;10;8;9
12202;3;8.33;1.53;10;7;8
12209;3;9.33;1.15;10;8;10
12272;6;10;0;10;10;10
12316;2;8.5;0.71;9;8;8.5
12348;5;5.8;3.11;9;1;6
12362;1;2;NA;2;2;2
12515;1;5;NA;5;5;5
12538;17;8.47;1.23;10;6;9
12569;4;7.25;1.26;9;6;7
12619;2;8;0;8;8;8
12641;3;7;0;7;7;7
12698;4;8.25;0.96;9;7;8.5
12702;3;9;1.73;10;7;10
12707;3;9.67;0.58;10;9;10
12734;1;8;NA;8;8;8
12784;3;8.67;2.31;10;6;10
12811;5;6.4;1.82;8;4;7
12824;9;7.67;1.66;10;5;8
12835;2;7;0;7;7;7
12863;3;9;1;10;8;9
12917;9;8.89;1.45;10;6;9
12945;1;7;NA;7;7;7
12951;3;8;0;8;8;8
12982;15;8;0.65;9;7;8
12990;3;4.33;1.15;5;3;5
13060;1;6;NA;6;6;6
13080;2;9.5;0.71;10;9;9.5
13082;4;9.25;1.5;10;7;10
13093;1;9;NA;9;9;9
13094;2;9;0;9;9;9
13126;2;6.5;0.71;7;6;6.5
13164;2;8;0;8;8;8
13173;1;9;NA;9;9;9
13221;2;9;0;9;9;9
13223;2;6.5;2.12;8;5;6.5
13273;32;8;1.22;10;5;8
13279;4;6.75;3.59;10;2;7.5
13280;2;8.5;0.71;9;8;8.5
13331;2;3.5;2.12;5;2;3.5
13347;1;8;NA;8;8;8
13380;1;5;NA;5;5;5
13518;6;6.17;1.17;7;4;6.5
13551;4;10;0;10;10;10
13552;41;7.85;1.24;10;5;8
13582;14;7.93;1.49;10;4;8
13600;3;8.33;1.53;10;7;8
13604;2;9.5;0.71;10;9;9.5
13664;5;6.6;3.13;10;2;8
13666;2;8;0;8;8;8
13682;1;9;NA;9;9;9
13709;3;9.33;1.15;10;8;10
13733;5;7.4;2.3;10;5;8
13850;16;8.69;1.7;10;5;9
13935;1;7;NA;7;7;7
13973;3;5.67;3.21;8;2;7
13995;3;8;1;9;7;8
14049;5;6.4;3.21;9;1;8
14079;2;8;0;8;8;8
14087;1;8;NA;8;8;8
14180;3;8;1;9;7;8
14201;2;7.5;0.71;8;7;7.5
14232;1;9;NA;9;9;9
14281;2;6;5.66;10;2;6
14374;5;7.2;2.77;10;3;8
14387;8;8;1.51;10;5;8
14392;2;9;0;9;9;9
14393;2;8;0;8;8;8
14422;27;7.85;1.54;10;4;8
14423;1;6;NA;6;6;6
14449;2;6.5;2.12;8;5;6.5
14451;1;5;NA;5;5;5
14456;18;8.83;1.58;10;4;9.5
14461;2;8.5;0.71;9;8;8.5
14517;1;10;NA;10;10;10
14521;15;7.07;2.4;10;5;5
14638;3;6;2;8;4;6
14667;9;8.78;2.28;10;3;10
14698;5;7.2;0.84;8;6;7
14744;4;8.5;0.58;9;8;8.5
14768;4;7.5;1.73;10;6;7
14808;1;9;NA;9;9;9
14897;1;8;NA;8;8;8
15021;2;3;2.83;5;1;3
15046;4;7.75;3.3;10;3;9
15049;16;8;0.82;10;6;8
15081;2;7;0;7;7;7
15135;2;6;1.41;7;5;6
15144;4;5.75;1.5;8;5;5
15185;2;6;1.41;7;5;6
15213;2;7.5;0.71;8;7;7.5
15230;2;8.5;0.71;9;8;8.5
15408;17;7.59;1.58;9;4;8
15418;8;7.38;1.51;10;5;7.5
15497;2;7.5;2.12;9;6;7.5
15500;3;6.33;0.58;7;6;6
15589;1;7;NA;7;7;7
15602;21;8.57;1.25;10;6;9
15651;4;10;0;10;10;10
15654;1;7;NA;7;7;7
15670;4;8;1.15;9;7;8
15686;3;5;1.73;6;3;6
15819;5;7.8;2.59;10;5;9
15822;3;6.33;3.79;9;2;8
15834;1;8;NA;8;8;8
15845;6;7.5;2.35;9;3;8.5
15918;1;10;NA;10;10;10
15945;1;8;NA;8;8;8
15957;7;7.71;2.14;9;3;8
16009;9;7.11;1.69;9;5;7
16010;3;6;1;7;5;6
16034;2;6.5;0.71;7;6;6.5
16036;3;7.67;2.52;10;5;8
16046;3;8.33;2.89;10;5;10
16106;15;9.2;1.08;10;7;10
16110;2;7;2.83;9;5;7
16121;6;4.83;0.41;5;4;5
16155;3;8;1;9;7;8
16161;2;9;0;9;9;9
16231;3;7.67;0.58;8;7;8
16237;1;9;NA;9;9;9
16246;8;8.25;2.49;10;3;9
16263;4;6.5;1.73;8;5;6.5
16319;1;9;NA;9;9;9
16383;1;10;NA;10;10;10
16417;2;8;1.41;9;7;8
16488;11;8;1.41;10;5;8
16504;7;7.57;1.9;10;5;7
16510;1;9;NA;9;9;9
16545;3;7.67;1.53;9;6;8
16551;6;7.67;1.37;10;6;7.5
16585;1;7;NA;7;7;7
16599;5;6.8;1.3;8;5;7
16601;4;7.75;1.89;9;5;8.5
16634;37;7.7;1.54;10;3;8
16666;2;6.5;2.12;8;5;6.5
16708;1;8;NA;8;8;8
16713;1;8;NA;8;8;8
16717;2;9;0;9;9;9
16718;11;9.09;0.94;10;8;9
16721;4;6.5;1.91;9;5;6
16730;3;6.33;1.53;8;5;6
16749;2;7.5;0.71;8;7;7.5
16755;1;4;NA;4;4;4
16777;3;8.67;2.31;10;6;10
16781;4;7.5;1.29;9;6;7.5
16795;164;7.83;1.53;10;2;8
16798;3;8.33;1.53;10;7;8
16803;2;6.5;3.54;9;4;6.5
16805;1;8;NA;8;8;8
16818;3;7;1.73;8;5;8
16835;1;8;NA;8;8;8
16871;1;8;NA;8;8;8
16877;1;3;NA;3;3;3
16908;5;6.4;1.95;9;5;5
16916;14;9.71;0.83;10;7;10
16919;2;7.5;2.12;9;6;7.5
16935;2;7;2.83;9;5;7
16943;1;8;NA;8;8;8
16949;4;8.75;0.5;9;8;9
16966;8;7.62;2.26;10;3;8.5
16996;8;7.38;1.41;9;5;7.5
16999;4;7;0.82;8;6;7
17003;21;8.52;1.75;10;5;9
17046;3;9;0;9;9;9
17058;2;8.5;0.71;9;8;8.5
17065;1;7;NA;7;7;7
17073;1;8;NA;8;8;8
17159;5;7.4;2.51;9;3;8
17177;5;6.8;0.84;8;6;7
17183;8;5.88;0.64;7;5;6
17190;8;8.75;1.39;10;7;9
17233;5;8;2.35;10;4;9
17277;2;7.5;0.71;8;7;7.5
17282;4;6;2.16;8;3;6.5
17353;1;8;NA;8;8;8
17391;1;7;NA;7;7;7
17402;3;7.67;3.21;10;4;9
17453;1;8;NA;8;8;8
17507;1;6;NA;6;6;6
17667;12;7.92;1.31;9;5;8.5
17724;1;8;NA;8;8;8
17761;5;7;2.83;9;3;9
17763;1;8;NA;8;8;8
17859;13;9;1.53;10;5;10
17894;4;8.5;0.58;9;8;8.5
17906;7;8;1.41;10;6;8
17950;34;7.06;2.33;10;2;8
17970;3;7;2;9;5;7
18002;1;9;NA;9;9;9
18012;1;9;NA;9;9;9
18038;1;7;NA;7;7;7
18067;7;6.29;2.14;9;3;6
18082;7;7.71;0.49;8;7;8
18095;1;8;NA;8;8;8
18096;3;9.33;0.58;10;9;9
18155;2;7;1.41;8;6;7
18167;2;8;0;8;8;8
18172;5;9.2;0.45;10;9;9
18176;4;7.25;1.71;9;5;7.5
18203;3;7.67;2.52;10;5;8
18250;3;5;3.61;8;1;6
18309;1;6;NA;6;6;6
18311;4;6.5;1.73;8;5;6.5
18316;2;6.5;2.12;8;5;6.5
18333;2;7;0;7;7;7
18366;1;9;NA;9;9;9
18384;1;7;NA;7;7;7
18385;1;9;NA;9;9;9
18401;1;10;NA;10;10;10
18412;1;9;NA;9;9;9
18429;1;9;NA;9;9;9
18439;5;8.6;1.34;10;7;8
18671;1;7;NA;7;7;7
18689;4;6.5;0.58;7;6;6.5
18710;1;8;NA;8;8;8
18714;1;9;NA;9;9;9
18722;1;7;NA;7;7;7
18850;2;7;1.41;8;6;7
18908;1;10;NA;10;10;10
18913;3;9;1;10;8;9
18945;2;7.5;0.71;8;7;7.5
18963;2;7.5;0.71;8;7;7.5
18979;7;6;1.41;8;4;6
18995;1;6;NA;6;6;6
19011;4;7.75;1.89;9;5;8.5
19018;3;7.67;4.04;10;3;10
19085;17;8.29;0.85;10;7;8
19107;5;9.2;1.79;10;6;10
19145;4;7.75;2.06;10;5;8
19220;1;4;NA;4;4;4
19233;4;7;2.16;9;4;7.5
19303;2;6;1.41;7;5;6
19336;8;6.62;2.88;10;1;7.5
19362;5;7;2.35;10;5;6
19422;2;7.5;0.71;8;7;7.5
19429;3;7;3.46;9;3;9
19493;8;9.25;1.04;10;7;9.5
19503;4;7.75;0.5;8;7;8
19570;5;5.6;1.95;8;3;5
19571;4;6.75;1.5;8;5;7
19573;11;7.45;1.86;10;5;8
19605;2;7.5;0.71;8;7;7.5
19609;1;9;NA;9;9;9
19659;5;8.2;2.05;10;5;8
19664;13;7.85;1.46;10;4;8
19681;5;9.8;0.45;10;9;10
19711;11;7.36;1.43;10;5;8
19725;2;9;1.41;10;8;9
19760;3;9.67;0.58;10;9;10
19842;7;8.29;1.38;10;6;9
19935;3;6;1;7;5;6
19969;3;6;2.65;8;3;7
19972;1;8;NA;8;8;8
19974;2;7.5;2.12;9;6;7.5
20005;3;6.67;0.58;7;6;7
20022;2;6;2.83;8;4;6
20032;1;2;NA;2;2;2
20034;3;8;1;9;7;8
20060;24;8.08;2.06;10;2;9
20106;6;6.5;2.17;9;3;7
20115;3;10;0;10;10;10
20119;7;8.14;2.12;10;4;9
20126;3;8.33;0.58;9;8;8
20147;3;7;4.36;10;2;9
20149;3;8;1.73;10;7;7
20150;2;8.5;0.71;9;8;8.5
20172;11;9.55;0.69;10;8;10
20180;20;8.2;1.06;10;5;8
20201;10;8.9;1.2;10;7;9
20245;2;6.5;0.71;7;6;6.5
20250;4;9.5;1;10;8;10
20254;2;9;1.41;10;8;9
20265;5;8.6;0.89;10;8;8
20294;1;9;NA;9;9;9
20332;1;10;NA;10;10;10
20336;4;8.25;0.96;9;7;8.5
20345;1;8;NA;8;8;8
20347;3;8;1.73;9;6;9
20388;3;9;1;10;8;9
20401;2;6;0;6;6;6
20418;1;7;NA;7;7;7
20448;1;8;NA;8;8;8
20462;5;7;0.71;8;6;7
20484;5;7;0.71;8;6;7
20501;4;7;0;7;7;7
20561;6;9.5;0.84;10;8;10
20622;2;7;1.41;8;6;7
20627;5;9.2;0.45;10;9;9
20629;3;7;2;9;5;7
20664;1;9;NA;9;9;9
20668;1;10;NA;10;10;10
20680;9;7.11;0.6;8;6;7
20703;5;7.4;0.89;8;6;8
20751;2;6.5;2.12;8;5;6.5
20794;1;6;NA;6;6;6
20804;1;9;NA;9;9;9
20806;3;7.33;1.15;8;6;8
20916;3;9;1.73;10;7;10
20961;2;8;0;8;8;8
20971;5;6.2;3.19;10;2;7
20995;1;10;NA;10;10;10
21011;13;7.77;1.36;10;5;8
21014;68;7.62;1.53;10;2;8
21031;12;8.25;1.86;10;5;9
21049;2;9;1.41;10;8;9
21202;2;6.5;2.12;8;5;6.5
21207;3;8.33;0.58;9;8;8
21229;3;7;0;7;7;7
21252;6;7.17;1.17;9;6;7
21257;1;8;NA;8;8;8
21261;3;7.67;0.58;8;7;8
21264;4;6.25;0.96;7;5;6.5
21356;10;6.1;0.88;7;5;6
21364;7;7;2.45;9;2;8
21370;2;9.5;0.71;10;9;9.5
21404;14;7.57;1.02;9;5;8
21406;2;4.5;2.12;6;3;4.5
21462;3;6.33;2.08;8;4;7
21484;9;8.33;0.87;10;7;8
21540;3;6;3.46;8;2;8
21575;1;4;NA;4;4;4
21576;17;7.94;1.25;10;6;8
21618;8;7.75;1.39;10;6;8
21659;13;8.69;1.8;10;4;10
21660;3;8;1;9;7;8
21750;1;8;NA;8;8;8
21860;2;7;0;7;7;7
21870;4;8.5;1;9;7;9
21875;1;10;NA;10;10;10
21895;2;8;2.83;10;6;8
21903;4;6.25;2.5;10;5;5
21912;2;7.5;0.71;8;7;7.5
21930;3;4.33;3.06;7;1;5
21937;2;9;0;9;9;9
21948;3;7;1;8;6;7
22012;2;5;2.83;7;3;5
22045;11;9.18;1.17;10;7;10
22062;2;9;1.41;10;8;9
22074;16;7.88;1.26;9;5;8
22089;2;5;0;5;5;5
22107;1;10;NA;10;10;10
22121;2;7;0;7;7;7
22154;2;8;2.83;10;6;8
22167;2;7.5;0.71;8;7;7.5
22200;1;10;NA;10;10;10
22252;10;7.2;2.94;10;1;7
22338;5;7.8;0.84;9;7;8
22362;2;9;0;9;9;9
22365;5;9;0.71;10;8;9
22409;1;10;NA;10;10;10
22464;3;7.67;0.58;8;7;8
22495;2;8;2.83;10;6;8
22503;1;7;NA;7;7;7
22521;6;8.83;1.33;10;7;9
22605;1;7;NA;7;7;7
22617;1;8;NA;8;8;8
22625;43;9.42;0.85;10;6;10
22637;1;8;NA;8;8;8
22657;1;7;NA;7;7;7
22695;5;8.4;1.14;10;7;8
22773;5;9;1;10;8;9
22780;1;9;NA;9;9;9
22813;5;8.8;0.84;10;8;9
22818;7;8.71;1.6;10;6;9
22830;1;7;NA;7;7;7
22888;1;10;NA;10;10;10
22912;5;8.4;1.52;10;6;9
22936;4;9.75;0.5;10;9;10
23020;4;9.75;0.5;10;9;10
23128;2;7.5;0.71;8;7;7.5
23231;2;6;1.41;7;5;6
23280;1;10;NA;10;10;10
23288;3;7.33;2.52;10;5;7
23459;2;6.5;2.12;8;5;6.5
23511;14;9.07;1.73;10;4;10
23547;12;8.08;1.51;10;5;8
23571;14;9.21;1.53;10;5;10
23582;2;8.5;0.71;9;8;8.5
23619;5;7.2;1.92;10;5;7
23624;4;7;2.45;10;5;6.5
23631;1;8;NA;8;8;8
23642;1;6;NA;6;6;6
23652;8;6.62;1.3;8;5;6.5
23659;3;7;1.73;8;5;8
23664;4;8.25;2.06;10;6;8.5
23680;7;7.43;2.37;10;5;8
23699;8;9.38;1.06;10;7;10
23768;22;7.36;1.36;9;4;8
23771;1;5;NA;5;5;5
23835;1;8;NA;8;8;8
23847;2;7;2.83;9;5;7
23871;3;9.67;0.58;10;9;10
23872;39;8.49;1.6;10;3;9
23881;3;6;1;7;5;6
23902;47;8;1.53;10;5;8
23933;7;7;1;8;5;7
24052;3;7.33;2.08;9;5;8
24082;1;9;NA;9;9;9
24090;3;6.33;3.06;9;3;7
24105;2;8.5;2.12;10;7;8.5
24145;1;8;NA;8;8;8
24186;6;8.33;1.63;9;5;9
24188;2;5.5;6.36;10;1;5.5
24191;1;7;NA;7;7;7
24193;1;3;NA;3;3;3
24194;8;8.25;1.16;10;6;8
24217;1;8;NA;8;8;8
24325;4;7.75;0.96;9;7;7.5
24348;1;5;NA;5;5;5
24379;4;7.75;2.06;10;5;8
24391;5;7.4;1.14;9;6;7
24427;5;6.4;1.95;8;3;7
