"User.ID";"nb.Ratings";"mean";"sd";"max";"min";"med"
3374;1;8;NA;8;8;8
3467;2;8.5;0.71;9;8;8.5
3556;5;9.8;0.45;10;9;10
3578;3;9.67;0.58;10;9;10
3594;1;7;NA;7;7;7
3640;4;6.75;1.5;8;5;7
3669;2;9.5;0.71;10;9;9.5
3675;1;10;NA;10;10;10
3719;3;8;1;9;7;8
3814;1;4;NA;4;4;4
3817;5;8;1.58;10;6;8
3827;8;7.62;1.19;10;6;7.5
3840;3;9.67;0.58;10;9;10
3917;7;7.29;1.5;10;5;7
3923;5;6;1;7;5;6
4017;38;9.34;1.07;10;5;10
4066;1;7;NA;7;7;7
4090;1;8;NA;8;8;8
4091;3;8;0;8;8;8
4092;2;6.5;0.71;7;6;6.5
4098;2;5;2.83;7;3;5
4114;1;8;NA;8;8;8
4131;2;4.5;4.95;8;1;4.5
4138;1;8;NA;8;8;8
4149;2;5;5.66;9;1;5
4157;4;8.25;1.26;10;7;8
4164;1;7;NA;7;7;7
4221;5;8.2;1.3;9;6;9
4223;2;7;0;7;7;7
4365;3;8.33;2.89;10;5;10
4385;1;10;NA;10;10;10
4483;1;6;NA;6;6;6
4571;1;8;NA;8;8;8
4600;1;10;NA;10;10;10
4622;5;8;2.45;10;4;8
4785;2;6.5;0.71;7;6;6.5
4795;8;8.88;0.83;10;8;9
4802;2;8;1.41;9;7;8
4809;3;8;1;9;7;8
4938;10;8.2;1.14;10;7;8
5037;5;7.2;2.77;10;3;8
5048;2;10;0;10;10;10
5163;3;5;0;5;5;5
5209;1;9;NA;9;9;9
5286;2;8.5;2.12;10;7;8.5
5333;3;7.67;1.15;9;7;7
5375;1;8;NA;8;8;8
5385;3;7.67;4.04;10;3;10
5416;1;7;NA;7;7;7
5439;4;8.25;0.5;9;8;8
5448;2;7.5;2.12;9;6;7.5
5476;15;7;2.14;10;4;7
5490;1;7;NA;7;7;7
5499;2;10;0;10;10;10
5539;5;8.6;1.67;10;6;9
5555;1;9;NA;9;9;9
5582;23;9.04;1.4;10;5;10
5609;1;10;NA;10;10;10
5638;2;9;0;9;9;9
5665;3;8.33;1.53;10;7;8
5674;1;5;NA;5;5;5
5709;1;8;NA;8;8;8
5722;2;7.5;0.71;8;7;7.5
5728;5;8;1.22;9;6;8
5741;2;8.5;0.71;9;8;8.5
5746;2;7.5;0.71;8;7;7.5
5815;3;5.67;1.15;7;5;5
5899;2;8.5;0.71;9;8;8.5
5903;6;8.17;0.75;9;7;8
5932;2;5;0;5;5;5
5942;2;4.5;3.54;7;2;4.5
5956;1;5;NA;5;5;5
5963;2;6.5;0.71;7;6;6.5
5998;1;8;NA;8;8;8
6073;12;8.83;1.47;10;6;9
6102;3;7;2.65;9;4;8
6112;2;6;1.41;7;5;6
6115;3;10;0;10;10;10
6238;6;8.83;1.17;10;7;9
6242;31;6.39;1.05;8;5;6
6251;41;8.59;1.53;10;4;9
6280;2;9;0;9;9;9
6323;11;5.55;2.25;9;1;6
6333;1;6;NA;6;6;6
6345;2;9.5;0.71;10;9;9.5
6347;1;7;NA;7;7;7
6398;2;5;1.41;6;4;5
6431;5;9.6;0.89;10;8;10
6532;4;8.25;0.96;9;7;8.5
6537;5;6.6;1.67;8;4;7
6543;34;7.65;1.28;10;5;8
6563;25;7.68;1.91;10;3;8
6566;6;7.17;1.47;9;5;7.5
6575;79;7.48;1.59;10;2;8
6577;9;7.67;1.94;10;5;7
6611;5;9.2;0.84;10;8;9
6662;1;8;NA;8;8;8
6671;2;4.5;0.71;5;4;4.5
6679;5;8.8;1.3;10;7;9
6689;1;2;NA;2;2;2
6769;4;7.25;1.71;9;5;7.5
6772;7;6.71;1.11;8;5;7
6781;1;7;NA;7;7;7
6789;4;7;2.94;10;3;7.5
6840;3;7.33;1.53;9;6;7
6871;2;4;0;4;4;4
6894;1;10;NA;10;10;10
6958;2;6;1.41;7;5;6
7056;3;6.67;1.53;8;5;7
7072;1;7;NA;7;7;7
7079;2;9.5;0.71;10;9;9.5
7082;6;7.17;1.72;9;5;8
7105;3;8.67;2.31;10;6;10
7125;17;7.47;2.4;10;2;8
7134;1;7;NA;7;7;7
7158;22;7.5;2.22;10;1;8
7210;3;7;3.61;10;3;8
7283;11;8.55;1.13;10;7;8
7286;4;9.25;0.96;10;8;9.5
7312;3;6.67;4.16;10;2;8
7346;64;7.91;0.99;10;6;8
7352;5;6.8;2.39;9;3;8
7371;2;7.5;0.71;8;7;7.5
7384;1;8;NA;8;8;8
7400;1;8;NA;8;8;8
7426;1;7;NA;7;7;7
7528;2;6.5;2.12;8;5;6.5
7565;1;5;NA;5;5;5
7569;2;6.5;2.12;8;5;6.5
7620;5;6.8;0.84;8;6;7
7630;1;8;NA;8;8;8
7651;1;8;NA;8;8;8
7809;3;9.33;1.15;10;8;10
7841;10;8.4;1.51;10;5;9
7860;4;8.25;0.5;9;8;8
7864;3;5.67;1.15;7;5;5
7887;4;9.5;1;10;8;10
7890;2;8.5;0.71;9;8;8.5
7913;3;5;1.73;6;3;6
7915;22;8.09;1.82;10;3;8
7958;7;9;0.82;10;8;9
7962;1;8;NA;8;8;8
7970;1;7;NA;7;7;7
7980;1;6;NA;6;6;6
8019;6;8.33;1.51;10;6;9
8040;1;8;NA;8;8;8
8066;16;7.69;1.25;10;5;8
8067;26;9.35;1.74;10;2;10
8089;4;8.75;1.5;10;7;9
8095;3;7;1;8;6;7
8141;3;7.67;0.58;8;7;8
8187;6;8;0;8;8;8
8188;4;8.5;1.73;10;6;9
8201;1;5;NA;5;5;5
8234;10;8.2;1.99;10;5;8.5
8245;40;7.97;0.89;10;6;8
8250;2;8.5;0.71;9;8;8.5
8253;25;9.16;1.03;10;7;10
8255;3;8.67;1.15;10;8;8
8284;3;9;1.73;10;7;10
8290;1;10;NA;10;10;10
8313;1;5;NA;5;5;5
8314;1;5;NA;5;5;5
8323;2;5.5;0.71;6;5;5.5
8362;6;8;0.89;9;7;8
8454;29;8.14;1.27;10;6;8
8487;4;8;1.41;10;7;7.5
8529;3;8.33;2.08;10;6;9
8570;3;7.33;1.15;8;6;8
8660;1;2;NA;2;2;2
8680;5;7;1.41;8;5;8
8681;14;8.79;1.05;10;7;9
8687;2;6.5;2.12;8;5;6.5
8734;6;8;0.89;9;7;8
8737;1;6;NA;6;6;6
8782;4;8.5;1;9;7;9
8801;8;8.38;1.41;10;6;8.5
8864;1;3;NA;3;3;3
8870;5;6.6;1.14;8;5;7
8872;5;7.8;1.64;9;5;8
8930;3;8.33;0.58;9;8;8
8935;4;8.75;1.5;10;7;9
8936;6;8.5;1.22;10;7;9
8937;6;8.33;1.86;10;6;8.5
8955;1;9;NA;9;9;9
8971;4;9.5;0.58;10;9;9.5
9138;2;6.5;2.12;8;5;6.5
9139;3;8.67;1.15;10;8;8
9177;2;8;0;8;8;8
9183;1;9;NA;9;9;9
9226;2;8.5;0.71;9;8;8.5
9227;4;6.5;3.11;9;2;7.5
9313;1;8;NA;8;8;8
9343;3;6;0;6;6;6
9354;7;9.14;1.21;10;7;10
9357;3;8.33;2.89;10;5;10
9381;2;8.5;0.71;9;8;8.5
9408;1;8;NA;8;8;8
9414;2;8;1.41;9;7;8
9417;9;6.44;1.67;10;5;7
9454;5;7.4;1.52;9;6;7
9504;1;10;NA;10;10;10
9568;4;7.5;0.58;8;7;7.5
9571;1;10;NA;10;10;10
9574;4;7.75;0.96;9;7;7.5
9613;7;7.71;1.7;10;6;7
9660;1;10;NA;10;10;10
9717;3;7.67;1.53;9;6;8
9747;3;8.67;1.15;10;8;8
9806;1;9;NA;9;9;9
9856;10;6.6;2.22;10;3;6.5
9908;5;9.2;1.3;10;7;10
9974;1;9;NA;9;9;9
10030;6;9.33;1.21;10;7;10
10118;5;10;0;10;10;10
10199;7;9;1.15;10;7;9
10241;1;5;NA;5;5;5
10314;26;7.04;1.4;9;5;7
10354;6;8.33;1.03;10;7;8
10447;23;7.52;1.73;10;3;8
10560;16;9.12;0.89;10;8;9
10570;1;3;NA;3;3;3
10590;1;10;NA;10;10;10
10607;3;9.67;0.58;10;9;10
10619;1;9;NA;9;9;9
10660;1;9;NA;9;9;9
10668;3;7;2;9;5;7
10681;1;6;NA;6;6;6
10699;4;6.75;2.63;9;4;7
10819;5;8.8;1.1;10;7;9
10836;1;9;NA;9;9;9
10946;2;5;0;5;5;5
10949;6;7;1.67;9;5;7.5
10985;1;7;NA;7;7;7
11070;3;6.33;1.53;8;5;6
11120;3;7.67;0.58;8;7;8
11179;2;7;1.41;8;6;7
11201;1;7;NA;7;7;7
11206;1;8;NA;8;8;8
11224;19;6.05;2.04;9;1;7
11231;1;8;NA;8;8;8
11245;15;7.73;1.03;10;6;8
11325;4;9.5;0.58;10;9;9.5
11362;6;8;1.79;10;5;8.5
11400;7;8.14;1.07;10;7;8
11435;1;10;NA;10;10;10
11451;3;8;0;8;8;8
11517;2;9.5;0.71;10;9;9.5
11521;1;6;NA;6;6;6
11529;3;7.67;1.15;9;7;7
11532;2;7.5;0.71;8;7;7.5
11601;12;8.5;2.24;10;4;10
11621;2;6;1.41;7;5;6
11629;5;6;2.35;8;3;7
11638;3;8;1.73;10;7;7
11657;6;5;1.67;7;3;4.5
11676;689;7.75;1.86;10;1;8
11687;3;8;3.46;10;4;10
11690;1;7;NA;7;7;7
11708;3;8;2;10;6;8
11709;2;8.5;2.12;10;7;8.5
11718;9;8;1;10;7;8
11724;6;8.17;1.17;10;7;8
11788;2;7.5;2.12;9;6;7.5
11916;4;7.25;2.06;9;5;7.5
11924;1;3;NA;3;3;3
11944;5;7.8;1.79;10;6;8
11993;8;8.25;1.75;10;6;8.5
12081;1;3;NA;3;3;3
12100;6;7.5;0.55;8;7;7.5
12112;3;7.33;0.58;8;7;7
12123;6;6.5;1.22;8;5;7
12137;3;7;1;8;6;7
12154;9;7;0.71;8;6;7
12194;1;8;NA;8;8;8
12202;3;8.33;1.53;10;7;8
12272;6;10;0;10;10;10
12316;3;8;1;9;7;8
12331;2;8;2.83;10;6;8
12348;4;5.75;3.59;9;1;6.5
12362;2;4.5;3.54;7;2;4.5
12515;1;5;NA;5;5;5
12538;18;8.67;1.03;10;7;9
12569;4;8.5;1.73;10;7;8.5
12619;2;6.5;2.12;8;5;6.5
12641;3;7;0;7;7;7
12698;5;7.6;1.67;9;5;8
12702;3;9;1.73;10;7;10
12707;4;9.25;0.96;10;8;9.5
12784;7;7.14;1.57;10;5;7
12811;3;7.67;0.58;8;7;8
12824;9;7.33;1.8;10;4;8
12835;2;7;0;7;7;7
12863;3;9;1;10;8;9
12917;8;8.25;1.49;10;6;8.5
12945;1;7;NA;7;7;7
12951;3;8;0;8;8;8
12982;16;8.19;0.66;9;7;8
12990;3;5.33;2.52;8;3;5
13060;1;6;NA;6;6;6
13080;2;9.5;0.71;10;9;9.5
13082;5;8.4;2.61;10;4;10
13093;1;9;NA;9;9;9
13094;3;9;0;9;9;9
13126;1;6;NA;6;6;6
13164;2;8;0;8;8;8
13173;1;9;NA;9;9;9
13221;1;9;NA;9;9;9
13223;1;5;NA;5;5;5
13273;31;7.94;1.34;10;5;8
13279;6;6.67;2.8;10;2;6.5
13280;1;8;NA;8;8;8
13331;2;3.5;2.12;5;2;3.5
13380;2;7.5;3.54;10;5;7.5
13518;5;5.8;1.1;7;4;6
13551;6;9.67;0.82;10;8;10
13552;52;7.81;1.56;10;2;8
13582;11;8.18;1.08;10;7;8
13600;3;7.67;2.08;10;6;7
13604;4;8.25;2.22;10;5;9
13664;5;6.6;2.61;8;2;8
13666;3;7.67;0.58;8;7;8
13709;2;10;0;10;10;10
13733;5;7.4;2.3;10;5;8
13850;13;8.85;1.72;10;5;10
13935;1;7;NA;7;7;7
13973;7;5.29;3.15;10;2;5
13995;8;7.88;1.36;9;5;8
14049;4;5.75;3.3;8;1;7
14079;2;8;0;8;8;8
14087;1;8;NA;8;8;8
14116;1;8;NA;8;8;8
14173;1;5;NA;5;5;5
14180;3;8;1;9;7;8
14201;2;7.5;0.71;8;7;7.5
14232;1;9;NA;9;9;9
14281;1;2;NA;2;2;2
14374;3;5.67;3.06;9;3;5
14387;7;8;1.63;10;5;8
14392;2;9;0;9;9;9
14393;2;8;0;8;8;8
14422;22;7.68;1.59;10;4;8
14423;1;6;NA;6;6;6
14451;1;5;NA;5;5;5
14456;17;8.88;1.62;10;4;10
14461;2;8.5;0.71;9;8;8.5
14517;1;10;NA;10;10;10
14521;17;7.47;2.87;10;1;9
14638;2;5;1.41;6;4;5
14667;6;8.33;2.73;10;3;9.5
14698;3;7.33;0.58;8;7;7
14744;4;8.5;0.58;9;8;8.5
14768;6;7.83;1.47;10;6;7.5
14808;1;9;NA;9;9;9
14897;1;8;NA;8;8;8
15021;4;4.75;2.63;7;1;5.5
15046;2;6.5;4.95;10;3;6.5
15049;12;7.92;0.29;8;7;8
15081;2;7;0;7;7;7
15093;1;7;NA;7;7;7
15135;2;6;1.41;7;5;6
15144;4;4.5;1;5;3;5
15185;1;5;NA;5;5;5
15213;3;7.33;0.58;8;7;7
15230;2;8.5;0.71;9;8;8.5
15408;14;7.36;1.65;9;4;7.5
15418;8;7.62;1.6;10;5;8
15497;2;7.5;2.12;9;6;7.5
15500;3;6.33;0.58;7;6;6
15602;16;8.56;1.03;10;7;9
15651;3;10;0;10;10;10
15654;1;7;NA;7;7;7
15670;2;8;1.41;9;7;8
15686;4;4.25;2.06;6;2;4.5
15819;5;7.4;2.3;10;5;8
15822;3;6.33;3.79;9;2;8
15834;1;8;NA;8;8;8
15845;7;7.14;2.34;9;3;8
15918;1;10;NA;10;10;10
15945;2;6.5;2.12;8;5;6.5
15957;4;8.5;0.58;9;8;8.5
16009;11;7;1.48;9;5;7
16010;3;8;1.73;9;6;9
16034;3;6;1;7;5;6
16036;3;7.67;2.52;10;5;8
16046;4;8.25;2.36;10;5;9
16106;16;8.94;1.12;10;7;9
16110;2;7;2.83;9;5;7
16121;4;5;0;5;5;5
16155;4;7.5;0.58;8;7;7.5
16231;2;8;0;8;8;8
16246;7;7.14;3.13;10;3;9
16263;4;6.5;1.73;8;5;6.5
16319;1;9;NA;9;9;9
16383;3;10;0;10;10;10
16417;3;8;1;9;7;8
16488;11;8;1.41;10;5;8
16492;1;8;NA;8;8;8
16504;6;7.67;1.37;10;6;7.5
16510;1;9;NA;9;9;9
16545;5;7.6;1.52;9;6;8
16551;5;7.6;1.52;10;6;7
16599;5;6.8;1.3;8;5;7
16601;4;7.75;1.89;9;5;8.5
16634;39;7.74;1.46;10;3;8
16666;4;7;2.45;10;5;6.5
16713;1;8;NA;8;8;8
16717;3;9.33;0.58;10;9;9
16718;13;8.92;0.86;10;8;9
16721;4;6.5;1.91;9;5;6
16730;3;6.33;1.53;8;5;6
16749;1;7;NA;7;7;7
16755;2;5;1.41;6;4;5
16777;2;10;0;10;10;10
16781;4;7.5;1.29;9;6;7.5
16795;165;7.83;1.54;10;2;8
16798;3;8.33;1.53;10;7;8
16803;1;4;NA;4;4;4
16805;2;9;1.41;10;8;9
16818;2;7.5;0.71;8;7;7.5
16835;1;8;NA;8;8;8
16867;1;8;NA;8;8;8
16871;1;9;NA;9;9;9
16877;2;6;4.24;9;3;6
16908;5;6.4;1.95;9;5;5
16916;13;9.69;0.85;10;7;10
16919;1;9;NA;9;9;9
16935;2;7;2.83;9;5;7
16943;1;6;NA;6;6;6
16949;5;8.8;0.45;9;8;9
16966;5;6.6;2.51;9;3;6
16996;7;7.57;1.4;9;5;8
16999;4;7;0.82;8;6;7
17003;19;8.58;1.5;10;5;9
17046;3;9;0;9;9;9
17058;3;8;1;9;7;8
17073;1;8;NA;8;8;8
17159;3;6.67;3.21;9;3;8
17177;5;6.8;0.84;8;6;7
17183;4;5.5;0.58;6;5;5.5
17190;5;8.4;1.52;10;7;8
17233;6;8;2.1;10;4;8.5
17277;1;8;NA;8;8;8
17282;3;6.67;3.21;9;3;8
17353;1;8;NA;8;8;8
17391;1;7;NA;7;7;7
17402;6;8.33;2.25;10;4;9
17453;1;8;NA;8;8;8
17507;1;6;NA;6;6;6
17667;11;8.27;0.9;9;7;9
17724;2;7;1.41;8;6;7
17761;11;7;2.53;9;3;9
17763;1;8;NA;8;8;8
17859;12;9;1.6;10;5;10
17894;6;8.5;0.55;9;8;8.5
17906;7;8;1.41;10;6;8
17950;35;6.8;2.22;10;2;7
17970;5;7.2;1.48;9;5;7
18002;1;9;NA;9;9;9
18012;2;8.5;0.71;9;8;8.5
18016;1;8;NA;8;8;8
18038;1;7;NA;7;7;7
18067;9;6;2.45;9;2;6
18082;8;8.25;0.71;9;7;8
18095;2;8;0;8;8;8
18096;2;9.5;0.71;10;9;9.5
18155;4;7.5;1;8;6;8
18167;3;8;0;8;8;8
18172;3;9.33;0.58;10;9;9
18176;4;7.25;1.71;9;5;7.5
18203;3;8.67;1.15;10;8;8
18250;3;6.33;1.53;8;5;6
18254;1;9;NA;9;9;9
18309;1;9;NA;9;9;9
18311;3;7.67;0.58;8;7;8
18316;2;6.5;2.12;8;5;6.5
18323;2;7.5;0.71;8;7;7.5
18333;1;7;NA;7;7;7
18366;1;9;NA;9;9;9
18385;1;9;NA;9;9;9
18401;1;10;NA;10;10;10
18412;2;9;0;9;9;9
18429;1;9;NA;9;9;9
18439;3;9.33;1.15;10;8;10
18671;1;7;NA;7;7;7
18689;3;6.33;0.58;7;6;6
18710;1;8;NA;8;8;8
18714;1;9;NA;9;9;9
18722;1;7;NA;7;7;7
18850;1;6;NA;6;6;6
18908;1;10;NA;10;10;10
18913;2;8.5;0.71;9;8;8.5
18945;2;7.5;0.71;8;7;7.5
18963;3;7.33;0.58;8;7;7
18979;6;6;1.55;8;4;6
18995;1;6;NA;6;6;6
19011;3;7.33;2.08;9;5;8
19018;1;3;NA;3;3;3
19019;1;9;NA;9;9;9
19085;15;8.33;0.9;10;7;8
19107;5;9.2;1.79;10;6;10
19145;4;7.75;2.06;10;5;8
19220;1;4;NA;4;4;4
19233;3;6.33;2.08;8;4;7
19303;1;5;NA;5;5;5
19336;9;6.56;2.7;10;1;7
19362;4;6.25;1.89;9;5;5.5
19422;2;7.5;0.71;8;7;7.5
19429;5;7.4;2.51;9;3;8
19493;8;9.38;1.06;10;7;10
19503;6;8.17;0.98;10;7;8
19570;5;5.6;1.95;8;3;5
19571;3;7;1.73;8;5;8
19573;10;7.3;1.89;10;5;7
19605;2;8;1.41;9;7;8
19609;1;9;NA;9;9;9
19659;4;9;1.15;10;8;9
19664;13;7.92;1.44;10;4;8
19681;4;10;0;10;10;10
19711;11;7.55;1.51;10;5;8
19725;2;9;1.41;10;8;9
19760;1;9;NA;9;9;9
19842;10;8.2;1.55;10;5;9
19935;3;6;1;7;5;6
19969;2;5.5;3.54;8;3;5.5
19970;1;9;NA;9;9;9
19972;1;8;NA;8;8;8
19974;4;7.5;1.29;9;6;7.5
20005;3;6.67;0.58;7;6;7
20022;2;6;2.83;8;4;6
20032;3;7;4.36;10;2;9
20034;5;7.6;1.14;9;6;8
20060;23;8.13;2.05;10;2;9
20106;5;6.2;2.28;9;3;7
20115;4;10;0;10;10;10
20119;6;7.83;2.14;10;4;8.5
20126;3;8.33;0.58;9;8;8
20147;4;6.25;3.86;10;2;6.5
20149;2;8.5;2.12;10;7;8.5
20150;3;9;1;10;8;9
20172;9;9;1.66;10;5;10
20180;23;8.35;1.11;10;5;8
20201;8;8.88;1.25;10;7;9
20245;2;6.5;0.71;7;6;6.5
20250;6;8.83;1.33;10;7;9
20254;2;9;1.41;10;8;9
20265;5;8.8;0.84;10;8;9
20294;1;9;NA;9;9;9
20332;1;9;NA;9;9;9
20336;2;8.5;0.71;9;8;8.5
20347;3;8;1.73;9;6;9
20350;3;8.33;0.58;9;8;8
20388;2;9;1.41;10;8;9
20401;1;6;NA;6;6;6
20409;2;9.5;0.71;10;9;9.5
20448;2;8;0;8;8;8
20462;9;7.56;1.33;10;6;7
20484;3;6.67;0.58;7;6;7
20561;5;9.4;0.89;10;8;10
20622;3;7.67;1.53;9;6;8
20627;5;9.2;0.45;10;9;9
20629;3;7;2;9;5;7
20664;1;9;NA;9;9;9
20668;1;10;NA;10;10;10
20680;6;7;0.63;8;6;7
20703;4;7.5;1;8;6;8
20755;1;8;NA;8;8;8
20794;2;6.5;0.71;7;6;6.5
20804;2;8.5;0.71;9;8;8.5
20806;1;8;NA;8;8;8
20916;3;9;1.73;10;7;10
20961;2;8;0;8;8;8
20971;6;5.67;2.73;10;2;5.5
20995;1;10;NA;10;10;10
21011;13;7.77;1.59;10;5;8
21014;71;7.63;1.63;10;2;8
21031;14;8.07;1.82;10;5;8.5
21049;4;7.5;1.91;10;6;7
21202;3;7.33;2.08;9;5;8
21207;5;8.8;0.84;10;8;9
21229;2;8;1.41;9;7;8
21252;8;7.88;1.36;10;6;7.5
21257;2;8;0;8;8;8
21261;3;7.67;0.58;8;7;8
21264;2;6.5;0.71;7;6;6.5
21356;9;6.11;0.78;7;5;6
21364;6;7.83;1.17;9;6;8
21370;2;9.5;0.71;10;9;9.5
21404;14;7.43;1.02;9;5;8
21462;2;7.5;0.71;8;7;7.5
21484;12;7.75;1.06;9;6;8
21540;3;5;4.36;10;2;3
21575;1;4;NA;4;4;4
21576;16;7.94;1.24;10;6;8
21593;1;8;NA;8;8;8
21618;7;7.86;1.68;10;6;8
21659;11;8.82;1.94;10;4;10
21660;3;8.67;0.58;9;8;9
21708;2;7;4.24;10;4;7
21750;1;8;NA;8;8;8
21860;2;7;0;7;7;7
21870;3;9;0;9;9;9
21875;4;8.5;1.29;10;7;8.5
21895;3;8;2;10;6;8
21903;5;6.4;2.19;10;5;5
21912;2;7.5;0.71;8;7;7.5
21930;2;5.5;0.71;6;5;5.5
21937;2;9;0;9;9;9
21948;4;7;0.82;8;6;7
22012;1;7;NA;7;7;7
22045;9;9.33;1;10;8;10
22062;3;8.67;1.15;10;8;8
22074;17;8.12;1.11;10;6;8
22089;2;5;0;5;5;5
22107;5;9.8;0.45;10;9;10
22121;3;7.33;0.58;8;7;7
22126;1;9;NA;9;9;9
22154;2;8;2.83;10;6;8
22167;2;7;0;7;7;7
22200;1;10;NA;10;10;10
22252;10;7.1;2.85;10;1;7
22338;5;8;0.71;9;7;8
22362;2;9;0;9;9;9
22365;6;9;0.63;10;8;9
22464;3;7.67;0.58;8;7;8
22521;10;8.2;2.39;10;2;9
22617;1;8;NA;8;8;8
22624;2;7.5;0.71;8;7;7.5
22625;39;9.41;0.85;10;6;10
22637;1;8;NA;8;8;8
22657;1;7;NA;7;7;7
22695;4;8;0.82;9;7;8
22773;3;8.67;1.53;10;7;9
22780;1;9;NA;9;9;9
22809;1;10;NA;10;10;10
22813;4;9.25;0.5;10;9;9
22818;4;8.75;1.26;10;7;9
22888;1;10;NA;10;10;10
22912;4;8.5;1.73;10;6;9
22936;4;10;0;10;10;10
22975;1;10;NA;10;10;10
23020;5;9.8;0.45;10;9;10
23065;1;8;NA;8;8;8
23128;2;7.5;0.71;8;7;7.5
23231;1;7;NA;7;7;7
23288;5;7.4;1.82;10;5;7
23408;1;5;NA;5;5;5
23459;2;7;2.83;9;5;7
23511;7;9.43;1.13;10;7;10
23547;7;8.14;2.04;10;5;8
23571;11;9.45;1.04;10;7;10
23582;4;8;0.82;9;7;8
23619;5;7.2;1.92;10;5;7
23624;5;6.6;2.3;10;5;5
23631;1;8;NA;8;8;8
23642;1;6;NA;6;6;6
23652;4;6.75;1.5;8;5;7
23659;3;7;1.73;8;5;8
23664;3;8.67;2.31;10;6;10
23680;5;7.6;2.51;10;5;8
23699;7;9.14;0.9;10;8;9
23714;1;10;NA;10;10;10
23768;22;7.32;1.39;9;4;8
23771;3;6;1;7;5;6
23835;1;8;NA;8;8;8
23847;3;6.33;2.31;9;5;5
23871;4;9.75;0.5;10;9;10
23872;39;8.26;1.67;10;4;8
23881;3;6;1;7;5;6
23902;48;8.27;1.45;10;5;8
23933;6;6.5;1.22;8;5;7
24052;4;6.5;2.38;9;4;6.5
24082;1;9;NA;9;9;9
24090;4;6.75;2.63;9;3;7.5
24105;2;8.5;2.12;10;7;8.5
24186;5;8.2;1.79;9;5;9
24188;2;5.5;6.36;10;1;5.5
24191;1;7;NA;7;7;7
24193;2;4;1.41;5;3;4
24194;9;8.22;1.09;10;6;8
24217;1;8;NA;8;8;8
24348;1;5;NA;5;5;5
24379;4;7.75;2.06;10;5;8
